frame,id,timestamp(s),accX,accY,accZ,gyrX,gyrY,gyrZ,magX,magY,magZ,eulerRoll,eulerPitch,eulerYaw,quatW,quatX,quatY,quatZ,
719,1,3595.026,-0.043,-0.019,0.989,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
720,1,3595.036,-0.046,-0.023,0.984,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
721,1,3595.046,-0.043,-0.027,0.99,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
722,1,3595.056,-0.047,-0.017,0.98,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
723,1,3595.066,-0.036,-0.023,0.993,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
724,1,3595.076,-0.046,-0.021,0.983,0.0,0.0,0.0,14,-11,-13,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
725,1,3595.086,-0.043,-0.021,0.988,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
726,1,3595.096,-0.044,-0.021,0.986,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
727,1,3595.106,-0.043,-0.023,0.992,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
728,1,3595.116,-0.047,-0.023,0.989,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
729,1,3595.126,-0.044,-0.022,0.992,0.0,0.0,0.0,14,-11,-13,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
730,1,3595.136,-0.042,-0.021,0.99,0.0,0.0,0.0,15,-11,-13,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
731,1,3595.146,-0.042,-0.022,0.99,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
732,1,3595.156,-0.046,-0.021,0.986,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
733,1,3595.166,-0.044,-0.019,0.986,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
734,1,3595.176,-0.041,-0.021,0.99,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
735,1,3595.186,-0.042,-0.023,0.989,0.0,0.0,0.0,14,-11,-13,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
736,1,3595.196,-0.048,-0.02,0.99,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
737,1,3595.206,-0.043,-0.023,0.983,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
738,1,3595.216,-0.048,-0.027,0.981,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
739,1,3595.226,-0.043,-0.022,0.989,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
740,1,3595.236,-0.042,-0.021,0.992,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
741,1,3595.246,-0.049,-0.021,0.986,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
742,1,3595.256,-0.048,-0.023,0.984,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
743,1,3595.266,-0.042,-0.019,0.988,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
744,1,3595.276,-0.039,-0.023,0.985,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
745,1,3595.286,-0.045,-0.021,0.986,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
746,1,3595.296,-0.043,-0.021,0.981,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
747,1,3595.306,-0.043,-0.022,0.99,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
748,1,3595.316,-0.044,-0.025,0.987,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
749,1,3595.326,-0.046,-0.018,0.984,0.0,0.0,0.0,14,-11,-14,2.54,-1.26,-0.29,1.0,-0.011,0.022,-0.003,
750,1,3595.336,-0.047,-0.024,0.989,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
751,1,3595.346,-0.042,-0.025,0.992,0.0,0.0,0.0,14,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
752,1,3595.356,-0.042,-0.024,0.991,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
753,1,3595.366,-0.044,-0.02,0.984,0.0,0.0,0.0,15,-11,-14,2.54,-1.26,-0.29,1.0,-0.011,0.022,-0.003,
754,1,3595.376,-0.042,-0.021,0.987,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
755,1,3595.386,-0.047,-0.024,0.987,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
756,1,3595.396,-0.042,-0.018,0.991,0.0,0.0,0.0,14,-11,-14,2.54,-1.26,-0.29,1.0,-0.011,0.022,-0.003,
757,1,3595.406,-0.045,-0.017,0.985,0.0,0.0,0.0,14,-12,-14,2.54,-1.26,-0.29,1.0,-0.011,0.022,-0.003,
758,1,3595.416,-0.042,-0.025,0.988,0.0,0.0,0.0,14,-11,-14,2.54,-1.26,-0.29,1.0,-0.011,0.022,-0.003,
759,1,3595.426,-0.045,-0.02,0.99,0.0,0.0,0.0,14,-11,-13,2.54,-1.26,-0.29,1.0,-0.011,0.022,-0.003,
760,1,3595.436,-0.042,-0.021,0.982,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
761,1,3595.446,-0.046,-0.021,0.985,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
762,1,3595.456,-0.044,-0.02,0.988,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
763,1,3595.466,-0.038,-0.025,0.991,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
764,1,3595.476,-0.042,-0.022,0.991,0.0,0.0,0.0,15,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
765,1,3595.486,-0.044,-0.021,0.987,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
766,1,3595.496,-0.039,-0.018,0.984,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
767,1,3595.506,-0.045,-0.022,0.988,0.0,0.0,0.0,14,-11,-13,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
768,1,3595.516,-0.043,-0.024,0.987,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
769,1,3595.526,-0.046,-0.019,0.979,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
770,1,3595.536,-0.041,-0.02,0.99,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
771,1,3595.546,-0.044,-0.024,0.986,0.0,0.0,0.0,14,-12,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
772,1,3595.556,-0.045,-0.022,0.987,0.0,0.0,0.0,14,-11,-13,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
773,1,3595.566,-0.043,-0.02,0.985,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
774,1,3595.576,-0.044,-0.024,0.985,0.0,0.0,0.0,14,-12,-13,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
775,1,3595.586,-0.045,-0.022,0.987,0.0,0.0,0.0,14,-11,-13,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
776,1,3595.596,-0.044,-0.021,0.99,0.0,0.0,0.0,14,-12,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
777,1,3595.606,-0.042,-0.021,0.988,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
778,1,3595.616,-0.046,-0.025,0.987,0.0,0.0,0.0,15,-11,-13,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
779,1,3595.626,-0.045,-0.023,0.984,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
780,1,3595.636,-0.045,-0.017,0.99,0.0,0.0,0.0,15,-12,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
781,1,3595.646,-0.048,-0.026,0.984,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
782,1,3595.656,-0.044,-0.021,0.983,0.0,0.0,0.0,14,-11,-13,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
783,1,3595.666,-0.042,-0.023,0.99,0.0,0.0,0.0,14,-11,-13,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
784,1,3595.676,-0.047,-0.021,0.984,0.0,0.0,0.0,14,-11,-13,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
785,1,3595.686,-0.046,-0.02,0.99,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
786,1,3595.696,-0.041,-0.021,0.99,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
787,1,3595.706,-0.043,-0.021,0.99,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
788,1,3595.716,-0.044,-0.02,0.985,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
789,1,3595.726,-0.046,-0.021,0.988,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
790,1,3595.736,-0.044,-0.019,0.985,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
791,1,3595.746,-0.043,-0.024,0.984,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
792,1,3595.756,-0.045,-0.02,0.984,0.0,0.0,0.0,14,-11,-13,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
793,1,3595.766,-0.046,-0.02,0.987,0.0,0.0,0.0,14,-11,-13,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
794,1,3595.776,-0.045,-0.021,0.985,0.0,0.0,0.0,14,-11,-13,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
795,1,3595.786,-0.043,-0.026,0.986,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
796,1,3595.796,-0.046,-0.02,0.983,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
797,1,3595.806,-0.047,-0.024,0.989,0.0,0.0,0.0,14,-12,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
798,1,3595.816,-0.043,-0.023,0.987,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
799,1,3595.826,-0.041,-0.022,0.984,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
800,1,3595.836,-0.044,-0.018,0.984,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
801,1,3595.846,-0.042,-0.022,0.988,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
802,1,3595.856,-0.046,-0.026,0.985,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
803,1,3595.866,-0.041,-0.02,0.99,0.0,0.0,0.0,15,-11,-13,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
804,1,3595.876,-0.051,-0.018,0.983,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
805,1,3595.886,-0.043,-0.021,0.989,0.0,0.0,0.0,15,-11,-13,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
806,1,3595.896,-0.042,-0.021,0.989,0.0,0.0,0.0,15,-11,-13,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
807,1,3595.906,-0.041,-0.021,0.991,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
808,1,3595.916,-0.043,-0.019,0.988,0.0,0.0,0.0,14,-12,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
809,1,3595.926,-0.042,-0.022,0.984,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
810,1,3595.936,-0.039,-0.024,0.99,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
811,1,3595.946,-0.047,-0.022,0.99,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
812,1,3595.956,-0.05,-0.021,0.985,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
813,1,3595.966,-0.043,-0.017,0.991,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
814,1,3595.976,-0.039,-0.023,0.992,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
815,1,3595.986,-0.05,-0.022,0.985,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
816,1,3595.996,-0.048,-0.019,0.985,0.0,0.0,0.0,14,-11,-14,2.53,-1.26,-0.29,1.0,-0.011,0.022,-0.003,
817,1,3596.006,-0.05,-0.02,0.984,0.0,0.0,0.0,14,-11,-13,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
818,1,3596.016,-0.033,-0.026,0.99,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
819,1,3596.026,-0.043,-0.02,0.987,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
820,1,3596.036,-0.042,-0.022,0.987,0.0,0.0,0.0,14,-11,-13,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
821,1,3596.046,-0.044,-0.021,0.986,0.0,0.0,0.0,14,-11,-13,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
822,1,3596.056,-0.045,-0.028,0.984,0.0,0.0,0.0,15,-11,-13,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
823,1,3596.066,-0.044,-0.022,0.992,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
824,1,3596.076,-0.047,-0.02,0.988,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
825,1,3596.086,-0.043,-0.022,0.996,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
826,1,3596.096,-0.042,-0.024,0.992,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
827,1,3596.106,-0.048,-0.017,0.978,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
828,1,3596.116,-0.045,-0.023,0.993,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
829,1,3596.126,-0.042,-0.021,0.99,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
830,1,3596.136,-0.045,-0.02,0.982,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
831,1,3596.147,-0.042,-0.02,0.983,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
832,1,3596.157,-0.044,-0.023,0.99,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
833,1,3596.167,-0.044,-0.022,0.992,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
834,1,3596.177,-0.042,-0.022,0.991,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
835,1,3596.187,-0.044,-0.018,0.99,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
836,1,3596.197,-0.044,-0.021,0.99,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
837,1,3596.207,-0.039,-0.023,0.99,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
838,1,3596.217,-0.045,-0.025,0.99,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
839,1,3596.227,-0.047,-0.017,0.983,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
840,1,3596.237,-0.043,-0.023,0.985,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
841,1,3596.246,-0.043,-0.02,0.988,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
842,1,3596.256,-0.04,-0.025,0.989,0.0,0.0,0.0,15,-12,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
843,1,3596.266,-0.048,-0.017,0.987,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
844,1,3596.276,-0.043,-0.02,0.98,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
845,1,3596.287,-0.042,-0.026,0.996,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
846,1,3596.296,-0.048,-0.021,0.985,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
847,1,3596.306,-0.046,-0.018,0.988,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
848,1,3596.317,-0.04,-0.021,0.99,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
849,1,3596.327,-0.041,-0.024,0.984,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
850,1,3596.337,-0.046,-0.019,0.989,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
851,1,3596.347,-0.043,-0.021,0.985,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
852,1,3596.357,-0.044,-0.024,0.99,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
853,1,3596.367,-0.044,-0.019,0.988,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
854,1,3596.377,-0.045,-0.022,0.986,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
855,1,3596.387,-0.046,-0.023,0.99,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
856,1,3596.397,-0.047,-0.021,0.985,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
857,1,3596.407,-0.048,-0.019,0.987,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
858,1,3596.417,-0.043,-0.024,0.99,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
859,1,3596.427,-0.042,-0.021,0.983,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
860,1,3596.437,-0.048,-0.018,0.995,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
861,1,3596.447,-0.043,-0.024,0.986,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
862,1,3596.457,-0.043,-0.022,0.989,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
863,1,3596.467,-0.046,-0.015,0.981,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
864,1,3596.477,-0.045,-0.024,0.989,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
865,1,3596.487,-0.043,-0.023,0.989,0.0,0.0,0.0,14,-11,-13,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
866,1,3596.497,-0.044,-0.02,0.983,0.0,0.0,0.0,14,-12,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
867,1,3596.507,-0.042,-0.021,0.985,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
868,1,3596.517,-0.044,-0.025,0.987,0.0,0.0,0.0,14,-12,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
869,1,3596.527,-0.047,-0.022,0.989,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
870,1,3596.537,-0.048,-0.017,0.983,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
871,1,3596.547,-0.042,-0.023,0.985,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
872,1,3596.557,-0.048,-0.023,0.987,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
873,1,3596.567,-0.045,-0.02,0.996,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
874,1,3596.577,-0.046,-0.019,0.987,0.0,0.0,0.0,14,-12,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
875,1,3596.587,-0.041,-0.023,0.988,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
876,1,3596.597,-0.046,-0.021,0.986,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
877,1,3596.607,-0.042,-0.021,0.988,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
878,1,3596.617,-0.046,-0.021,0.982,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
879,1,3596.627,-0.039,-0.028,0.993,0.0,0.0,0.0,14,-11,-13,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
880,1,3596.637,-0.043,-0.018,0.987,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
881,1,3596.647,-0.045,-0.024,0.989,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
882,1,3596.657,-0.043,-0.021,0.991,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
883,1,3596.667,-0.045,-0.025,0.991,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
884,1,3596.677,-0.042,-0.015,0.985,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
885,1,3596.687,-0.041,-0.021,0.984,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
886,1,3596.697,-0.043,-0.02,0.986,0.0,0.0,0.0,14,-11,-13,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
887,1,3596.707,-0.046,-0.024,0.982,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
888,1,3596.717,-0.039,-0.021,0.984,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
889,1,3596.727,-0.052,-0.021,0.987,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
890,1,3596.737,-0.042,-0.021,0.987,0.0,0.0,0.0,15,-12,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
891,1,3596.747,-0.044,-0.024,0.988,0.0,0.0,0.0,15,-11,-13,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
892,1,3596.757,-0.044,-0.022,0.99,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
893,1,3596.767,-0.041,-0.019,0.987,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
894,1,3596.777,-0.045,-0.026,0.986,0.0,0.0,0.0,14,-11,-13,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
895,1,3596.787,-0.048,-0.025,0.99,0.0,0.0,0.0,14,-11,-13,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
896,1,3596.797,-0.045,-0.019,0.992,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
897,1,3596.807,-0.044,-0.017,0.987,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
898,1,3596.817,-0.036,-0.021,0.993,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
899,1,3596.827,-0.046,-0.021,0.987,0.0,0.0,0.0,14,-11,-13,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
900,1,3596.837,-0.039,-0.024,0.99,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
901,1,3596.847,-0.044,-0.016,0.989,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
